CASEID,COMPWT,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID
22924,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22925,5.30000000000000027e-01, 1,60, 40,3, 1,34,  0,2,1,38,  0,6,2,0,    0,1,34,  0,6,2,0,    0
22926,1.59000000000000008e+00, 1,60, 77,1, 1,60, 77,1,0, 0,  0, ,0,0,    0,1,20,  0,5,2,0,    0
22927,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,7,2,0,    0
22928,1.06000000000000005e+00, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,4,9,0,    0,5, 0,  0,5,9,0,    0
22929,1.06000000000000005e+00, 1,41,  0,3, 1,41,  0,3,1,41,  0,2,3,0,    0,1,41,  0,3,3,0,    0
22930,5.30000000000000027e-01, 1,48,  0,3, 1,48,  0,3,1,48,  0,0,3,0,    0,0, 0,  0, ,0,0,    0
22931,1.06000000000000005e+00, 1,60, 12,1, 1,60, 12,1,1,60, 12,8,1,0,    0,1,60, 12,8,1,0,    0
22932,1.06000000000000005e+00, 1,48,  0,3, 2, 0,  0,2,1,48,  0,1,3,0,    0,1,48,  0,7,3,0,    0
22933,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,1,10,  0,2,1,0,    0
22934,1.06000000000000005e+00, 1,70,  0,2, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0
22935,1.06000000000000005e+00, 1,60, 53,1, 1,28,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22936,2.12999999999999989e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0
22937,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22938,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,3,3,0,    0,1,22,  0,6,3,0,    0
22939,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22940,1.06000000000000005e+00, 1,22,  0,3, 1,23,  0,1,1,23,  0,6,1,0,    0,1,23,  0,6,1,0,    0
22941,1.06000000000000005e+00, 1,60, 65,1, 1,60, 65,1,4, 0,  0,0,3,0,    0,4, 0,  0,3,3,0,    0
22942,5.30000000000000027e-01, 1,60, 36,1, 1,60, 36,1,1,60, 36,1,1,0,    0,1,60, 36,2,1,0,    0
22943,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,0, 0,  0, ,0,0,    0
22944,5.30000000000000027e-01, 1,60, 12,1, 1,60, 54,3,1,60, 69,7,1,0,    0,1,60, 54,7,3,0,    0
22945,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,9,99,999,9,9,0,    0,9,99,999,9,9,0,    0
22946,5.30000000000000027e-01, 4, 0,  0,3, 2, 0,  0,2,1,50,  0,0,3,0,    0,2, 0,  0,1,2,0,    0
22947,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,1,2,0,    0
22948,1.06000000000000005e+00, 1,60, 12,1, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22949,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,3,3,0,    0,1,22,  0,6,3,0,    0
22950,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22951,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,0,2,0,    0
22952,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0
22953,5.30000000000000027e-01, 4, 0,  0,3, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,0,1,0,    0
22954,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,2,1,0,    0,1,60, 59,5,1,0,    0
22955,1.59000000000000008e+00, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,8,1,0,    0
22956,1.06000000000000005e+00, 1,70,  0,2, 1,32,  0,1,0, 0,  0, ,0,0,    0,1,32,  0,6,1,0,    0
22957,1.06000000000000005e+00, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,9,99,999,7,9,0,    0
22958,5.30000000000000027e-01, 1,41,  0,3, 1,14,  0,1,1,14,  0,8,1,0,    0,9,99,999,8,9,0,    0
22959,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22960,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22961,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 64,7,1,0,    0,1,60, 64,7,1,0,    0
22962,1.06000000000000005e+00, 2, 0,  0,2, 1,48,  0,3,1,48,  0,7,3,0,    0,1,48,  0,7,3,0,    0
22963,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,50,  0,2,3,0,    0,1,38,  0,3,2,0,    0
22964,1.59000000000000008e+00, 1,60, 27,1, 1,60, 46,1,1,60, 46,6,1,0,    0,1,60, 46,4,1,0,    0
22965,1.06000000000000005e+00, 1,60, 96,3, 1,23,  0,1,1,60, 96,1,3,0,    0,1,50,  0,3,3,0,    0
22966,1.06000000000000005e+00, 2, 0,  0,2, 1,28,  0,3,1,28,  0,5,3,0,    0,1,28,  0,7,3,0,    0
22967,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,5, 0,  0,3,9,0,    0,5, 0,  0,3,9,0,    0
22968,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,1,3,0,    0
22969,1.06000000000000005e+00, 1,60, 95,9, 1,60, 31,2,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
22970,1.06000000000000005e+00, 1,70,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0
22971,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0
22972,5.30000000000000027e-01, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,4,2,0,    0,1,14,  0,4,1,0,    0
22973,5.30000000000000027e-01, 1,18,  0,1, 1,23,  0,1,0, 0,  0, ,0,0,    0,1,28,  0,3,3,0,    0
22974,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
22975,1.06000000000000005e+00, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,3,3,0,    0,3, 0,  0,3,3,0,    0
22976,1.06000000000000005e+00, 1,60, 12,1, 1,60, 12,1,1,60, 12,8,1,0,    0,1,60, 12,8,1,0,    0
22977,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,7,1,0,    0,1,60, 59,7,1,0,    0
22978,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,0,1,0,    0,1,60, 59,1,1,0,    0
22979,2.12999999999999989e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,7,1,0,    0,1,60, 59,7,1,0,    0
22980,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,8,1,0,    0,1,60, 59,7,1,0,    0
22981,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,7,1,0,    0,1,60, 59,7,1,0,    0
22982,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,0, 0,  0, ,0,0,    0,1,60, 59,8,1,0,    0
22983,5.30000000000000027e-01, 1,60, 64,1, 1,60, 64,1,1,60, 64,7,1,0,    0,1,60, 64,7,1,0,    0
22984,3.18999999999999995e+00, 1,60, 64,1, 1,60, 64,1,1,60, 64,7,1,0,    0,1,60, 64,7,1,0,    0
22985,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,0, 0,  0, ,0,0,    0,1,60, 59,7,1,0,    0
22986,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,6,1,0,    0,1,60, 59,6,1,0,    0
22987,1.59000000000000008e+00, 1,60, 64,1, 1,60, 64,1,1,60, 64,7,1,0,    0,5, 0,  0,8,9,0,    0
22988,1.06000000000000005e+00, 1,60, 64,1, 4, 0,  0,3,2, 0,  0,1,2,0,    0,1,60, 64,1,1,0,    0
22989,3.18999999999999995e+00, 1,60, 64,1, 2, 0,  0,2,2, 0,  0,7,2,0,    0,1,60, 64,7,1,0,    0
22990,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,7,1,0,    0,1,60, 59,7,1,0,    0
22991,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,4, 0,  0,0,3,0,    0,1,60, 59,0,1,0,    0
22992,1.06000000000000005e+00, 1,60, 58,1, 1,60, 58,1,1,60, 64,7,1,0,    0,1,60, 64,7,1,0,    0
22993,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,7,1,0,    0,1,60, 59,7,1,0,    0
22994,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,4,1,0,    0,1,60, 59,4,1,0,    0
22995,1.06000000000000005e+00, 4, 0,  0,3, 1,60, 64,1,1,60, 59,8,1,0,    0,1,60, 59,8,1,0,    0
22996,1.06000000000000005e+00, 2, 0,  0,2, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0
22997,1.06000000000000005e+00, 1,48,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,1,48,  0,7,3,0,    0
22998,5.30000000000000027e-01, 1,41,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0
22999,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0
23000,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0
23001,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0
23002,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,0, 0,  0, ,0,0,    0
23003,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,2, 0,  0,3,2,0,    0
23004,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23005,1.06000000000000005e+00, 1,41,  0,3, 1,41,  0,3,1,41,  0,6,3,0,    0,1,41,  0,6,3,0,    0
23006,1.06000000000000005e+00, 1,23,  0,1, 1,60, 23,1,1,41,  0,1,3,0,    0,1,23,  0,4,1,0,    0
23007,1.06000000000000005e+00, 1,11,  0,2, 1,41,  0,3,1,41,  0,7,3,0,    0,1,41,  0,7,3,0,    0
23008,1.06000000000000005e+00, 1,60, 12,1, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,4,3,0,    0
23009,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,7,3,0,    0
23010,5.30000000000000027e-01, 1,41,  0,3, 1,41,  0,3,1,41,  0,2,3,0,    0,1,41,  0,5,3,0,    0
23011,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
23012,1.06000000000000005e+00, 4, 0,  0,3, 1,22,  0,3,4, 0,  0,2,3,0,    0,1,22,  0,5,3,0,    0
23013,1.06000000000000005e+00, 1,40,  0,2, 1,40,  0,2,1,40,  0,6,2,0,    0,1,40,  0,6,2,0,    0
23014,1.06000000000000005e+00, 1,23,  0,1, 1,23,  0,1,1,23,  0,7,1,0,    0,1,10,  0,6,1,0,    0
23015,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
23016,1.06000000000000005e+00, 2, 0,  0,2, 1,48,  0,3,1,48,  0,6,3,0,    0,1,48,  0,6,3,0,    0
23017,2.12999999999999989e+00, 4, 0,  0,3, 1,18,  0,1,4, 0,  0,0,3,0,    0,4, 0,  0,1,3,0,    0
23018,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,0,3,0,    0
23019,1.59000000000000008e+00, 1,50,  0,3, 1,18,  0,1,1,28,  0,1,3,0,    0,1,18,  0,3,1,0,    0
23020,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,0,1,0,    0,1,18,  0,0,1,0,    0
23021,5.30000000000000027e-01, 1,22,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23022,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23023,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,2, 0,  0,3,2,0,    0
23024,1.06000000000000005e+00, 1,31,  0,2, 1,31,  0,2,1,31,  0,1,2,0,    0,1,31,  0,7,2,0,    0
23025,1.59000000000000008e+00, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23026,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,4,2,0,    0,0, 0,  0, ,0,0,    0
23027,5.30000000000000027e-01, 1,60, 40,3, 1,60, 40,3,1,60, 40,0,3,0,    0,1,60, 40,6,3,0,    0
23028,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
23029,5.30000000000000027e-01, 1,60, 40,3, 1,60, 40,3,1,50,  0,2,3,0,    0,2, 0,  0,4,2,0,    0
23030,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
23031,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0
23032,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,4,2,0,    0
23033,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23034,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,2, 0,  0,7,2,0,    0
23035,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
23036,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23037,1.06000000000000005e+00, 1,70,  0,2, 1,60, 57,1,1,60, 57,8,1,0,    0,1,60, 57,8,1,0,    0
23038,1.06000000000000005e+00, 2, 0,  0,2, 1,60, 83,1,4, 0,  0,2,3,0,    0,1,60, 83,7,1,0,    0
23039,1.06000000000000005e+00, 1,23,  0,1, 1,23,  0,1,0, 0,  0, ,0,0,    0,1,70,  0,3,2,0,    0
23040,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,4, 0,  0,0,3,0,    0,1,18,  0,2,1,0,    0
23041,1.06000000000000005e+00, 1,22,  0,3, 1,23,  0,1,1,28,  0,3,3,0,    0,1,28,  0,3,3,0,    0
23042,5.30000000000000027e-01, 4, 0,  0,3, 4, 0,  0,3,2, 0,  0,3,2,0,    0,4, 0,  0,0,3,0,    0
23043,1.59000000000000008e+00, 4, 0,  0,3, 1,23,  0,1,2, 0,  0,5,2,0,    0,1,70,  0,4,2,0,    0
23044,1.06000000000000005e+00, 1,31,  0,2, 1,22,  0,3,1,50,  0,3,3,0,    0,1,14,  0,4,1,0,    0
23045,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,2,3,0,    0,1,22,  0,2,3,0,    0
23046,1.06000000000000005e+00, 4, 0,  0,3, 5, 0,  0,9,5, 0,  0,9,9,0,    0,5, 0,  0,9,9,0,    0
23047,5.30000000000000027e-01, 1,60, 93,1, 1,32,  0,1,1,32,  0,4,1,0,    0,1,32,  0,5,1,0,    0
23048,5.30000000000000027e-01, 1,70,  0,2, 1,14,  0,1,5, 0,  0,0,9,0,    0,5, 0,  0,0,9,0,    0
23049,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23050,1.06000000000000005e+00, 1,32,  0,1, 1,32,  0,1,1,32,  0,7,1,0,    0,1,32,  0,7,1,0,    0
23051,1.59000000000000008e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,34,  0,3,2,0,    0
23052,1.06000000000000005e+00, 1,70,  0,2, 1,23,  0,1,1,23,  0,4,1,0,    0,1,23,  0,4,1,0,    0
23053,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,4, 0,  0,7,3,0,    0,1,18,  0,7,1,0,    0
23054,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,1,15,  0,2,1,0,    0,1,15,  0,2,1,0,    0
23055,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23056,1.06000000000000005e+00, 4, 0,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,7,3,0,    0
23057,1.06000000000000005e+00, 1,22,  0,3, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,2,2,0,    0
23058,1.06000000000000005e+00, 1,22,  0,3, 1,14,  0,1,1,14,  0,2,1,0,    0,1,14,  0,2,1,0,    0
23059,3.18999999999999995e+00, 1,60, 68,1, 1,60, 68,1,4, 0,  0,0,3,0,    0,1,60, 68,2,1,0,    0
23060,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,4, 0,  0,0,3,0,    0,2, 0,  0,3,2,0,    0
23061,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23062,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0
23063,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0
23064,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23065,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,8,2,0,    0
23066,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23067,1.59000000000000008e+00, 1,22,  0,3, 1,22,  0,3,1,30,  0,2,2,0,    0,0, 0,  0, ,0,0,    0
23068,1.06000000000000005e+00, 1,30,  0,2, 1,30,  0,2,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0
23069,1.06000000000000005e+00, 1,35,  0,2, 2, 0,  0,2,1,30,  0,2,2,0,    0,2, 0,  0,2,2,0,    0
23070,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0
23071,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,6,3,0,    0
23072,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23073,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0
23074,1.06000000000000005e+00, 1,32,  0,1, 1,32,  0,1,1,32,  0,7,1,0,    0,1,32,  0,7,1,0,    0
23075,1.59000000000000008e+00, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
23076,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23077,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23078,1.06000000000000005e+00, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,1,70,  0,2,2,0,    0
23079,5.30000000000000027e-01, 1,15,  0,1, 1,15,  0,1,1,70,  0,0,2,0,    0,0, 0,  0, ,0,0,    0
23080,1.06000000000000005e+00, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,1,30,  0,7,2,0,    0
23081,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,6,2,0,    0
23082,1.06000000000000005e+00, 1,22,  0,3, 1,60, 31,2,1,70,  0,3,2,0,    0,1,60, 31,6,2,0,    0
23083,1.06000000000000005e+00, 1,70,  0,2, 1,70,  0,2,1,70,  0,5,2,0,    0,1,70,  0,5,2,0,    0
23084,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0
23085,5.30000000000000027e-01, 4, 0,  0,3, 4, 0,  0,3,5, 0,  0,0,9,0,    0,5, 0,  0,0,9,0,    0
23086,5.30000000000000027e-01, 1,60, 23,1, 1,60, 23,1,1,60, 23,3,1,0,    0,1,60, 23,3,1,0,    0
23087,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23088,1.06000000000000005e+00, 1,60, 51,2, 1,60,120,3,1,60,120,5,3,0,    0,1,60,120,6,3,0,    0
23089,1.06000000000000005e+00, 1,60, 32,1, 1,60, 32,1,1,60, 32,7,1,0,    0,1,60, 32,7,1,0,    0
23090,1.06000000000000005e+00, 1,22,  0,3, 1,14,  0,1,1,14,  0,6,1,0,    0,1,14,  0,6,1,0,    0
23091,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23092,1.06000000000000005e+00, 1,22,  0,3, 1,60, 43,2,1,60, 43,2,2,0,    0,1,60, 43,2,2,0,    0
23093,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
23094,1.06000000000000005e+00, 5, 0,  0,9, 5, 0,  0,9,2, 0,  0,1,2,0,    0,5, 0,  0,1,9,0,    0
23095,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0
23096,1.06000000000000005e+00, 1,32,  0,1, 1,99,999,9,1,32,  0,7,1,0,    0,1,32,  0,7,1,0,    0
23097,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,3,2,0,    0
23098,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23099,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0
23100,5.30000000000000027e-01, 1,60, 65,1, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0
23101,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0
23102,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,1,18,  0,6,1,0,    0,1,18,  0,6,1,0,    0
23103,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,5,2,0,    0
23104,5.30000000000000027e-01, 1,30,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,30,  0,6,2,0,    0
23105,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23106,1.06000000000000005e+00, 1,60,102,1, 1,60, 40,3,1,60, 40,7,3,0,    0,1,60, 40,7,3,0,    0
23107,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23108,5.30000000000000027e-01, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,1,30,  0,6,2,0,    0
23109,5.30000000000000027e-01, 1,60, 27,1, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,6,1,0,    0
23110,5.30000000000000027e-01, 1,70,  0,2, 1,14,  0,1,5, 0,  0,2,9,0,    0,1,14,  0,3,1,0,    0
23111,5.30000000000000027e-01, 1,70,  0,2, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0
23112,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23113,5.30000000000000027e-01, 1,30,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,30,  0,6,2,0,    0
23114,1.06000000000000005e+00, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,1,41,  0,7,3,0,    0
23115,5.30000000000000027e-01, 1,35,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,32,  0,6,1,0,    0
23116,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23117,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23118,5.30000000000000027e-01, 1,40,  0,2, 1,40,  0,2,1,40,  0,3,2,0,    0,1,40,  0,5,2,0,    0
23119,5.30000000000000027e-01, 1,30,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0
23120,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,1,1,0,    0
23121,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23122,1.06000000000000005e+00, 4, 0,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23123,5.30000000000000027e-01, 4, 0,  0,3, 2, 0,  0,2,1,28,  0,0,3,0,    0,2, 0,  0,7,2,0,    0
23124,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,1,22,  0,8,3,0,    0
