CASEID,YEAR,VERSION,COMPWT,SEX,AGE,RACE,SRCBELT,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,WEBTV,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
53662,2010,1,9.30000000000000049e-01,1,56,1,5, 1, 1,38,0,0,0,0, 1,12,63.5,12,12,0,1,0,0, -1,30,0,  8,-1
53663,2010,3,9.30000000000000049e-01,1,56,2,2, 1, 1,18,0,0,0,0, 1,16,62.1,12,12,1,0,0,0, -1,-1,0, -1,-1
53664,2010,1,1.67999999999999994e+00,1,34,1,2, 1, 1,70,0,0,0,0, 1,16,87.9,12,12,0,1,0,0, 14, 0,0, 18, 0
53665,2010,3,9.30000000000000049e-01,2,30,2,2, 1, 1,60,0,0,0,0, 0,16,30.8,12, 4,1,0,0,0, -1,-1,0, -1,-1
53666,2010,2,4.60000000000000020e-01,1,42,1,2, 4, 1,98,0,0,0,0, 0,14,64.8,12,12,0,1,0,0,  5,-1,0,  6,-1
53667,2010,1,4.60000000000000020e-01,1,40,2,2, 1, 1,18,0,0,0,0, 0,17,82.7,12,12,1,1,0,0, 12,-1,0,  8,-1
53668,2010,2,9.30000000000000049e-01,2,68,1,5, 1, 1,60,0,0,0,0, 1,12,38.4,12, 0,0,1,0,0,  0,-1,2, -1,-1
53669,2010,3,1.38999999999999990e+00,2,68,1,5, 1, 1,14,0,0,0,0, 0,11,26.7,98, 0,1,0,0,0, -1,-1,0, -1,-1
53670,2010,1,8.39999999999999969e-01,2,82,1,5, 1, 1,60,0,0,0,0, 0,12,63.5, 9, 0,0,2,2,0, -1,-1,2, -1,-1
53671,2010,2,1.38999999999999990e+00,2,20,2,5, 4,99,99,0,0,0,0, 0,14,38.4,12, 3,0,1,0,0, 15,-1,0, 15,-1
53672,2010,2,9.30000000000000049e-01,2,52,1,2, 1, 1,60,0,0,0,0, 0,14,22.5,10,10,0,1,0,0,  4,-1,0,  5,-1
53673,2010,3,4.60000000000000020e-01,2,27,1,2, 1, 1,38,0,0,0,0, 0,19,76.5,12,12,1,0,0,0, -1,-1,0, -1,-1
53674,2010,1,4.60000000000000020e-01,1,34,3,2, 1, 1,60,0,0,0,0, 0,12,38.4,12,12,0,1,0,0,  1,-1,0,  5,-1
53675,2010,3,9.30000000000000049e-01,2,41,1,2, 1, 1,18,0,0,0,0, 2,17,38.9,12,12,1,0,0,0, -1,-1,0, -1,-1
53676,2010,2,9.30000000000000049e-01,1,75,1,2, 1, 1,18,0,0,0,0, 1,12,28.4,12,12,0,1,0,0,  0,-1,2, -1,-1
53677,2010,2,9.30000000000000049e-01,2,71,1,4, 1, 1,14,0,0,0,0, 1,12,38.4,12, 0,0,1,0,0,  1,-1,0,  4,-1
53678,2010,3,9.30000000000000049e-01,1,45,1,4, 1, 1,14,0,0,0,0, 8,12,31.3,11, 9,0,0,0,0, -1,-1,0, -1,-1
53679,2010,1,3.37000000000000011e+00,2,48,1,4, 1, 1,22,0,0,0,0, 1,14,71.6,12,10,0,1,0,0,  2,-1,0,  3,-1
53680,2010,2,4.20999999999999996e+00,2,31,2,4, 4,11,70,0,0,0,0, 0,16,80.9,12, 0,0,1,0,0, 12,-1,0, 20,-1
53681,2010,1,3.37000000000000011e+00,2,68,1,4, 1, 1,14,0,0,0,0, 0, 7,17.6,12, 0,1,2,1,0,  0,-1,2, -1,-1
53682,2010,2,9.30000000000000049e-01,2,54,1,4, 1, 1,42,0,0,0,0, 1,16,63.5, 2, 0,0,1,0,0,  2,-1,0,  1,-1
53683,2010,3,9.30000000000000049e-01,2,60,1,4, 2, 2, 0,0,0,0,0, 1,11,-1.0,13, 0,1,0,0,0, -1,-1,0, -1,-1
53684,2010,3,9.30000000000000049e-01,1,63,1,4, 1, 1,60,0,0,0,0, 2,12,35.4,12, 0,1,0,0,0, -1,-1,0, -1,-1
53685,2010,1,4.60000000000000020e-01,2,28,1,4, 1, 1,14,0,0,0,0, 1,12,29.3,10,10,2,1,0,0,  2,-1,0,  2,-1
53686,2010,1,9.30000000000000049e-01,2,44,1,2, 1, 2, 0,0,0,0,0, 1, 8,28.4,98, 0,0,2,1,0,  0,-1,2, -1,-1
53687,2010,2,9.30000000000000049e-01,2,37,1,2, 1, 1,18,0,0,0,0, 1,14,62.5, 8, 5,0,1,0,0, 10, 0,0, 20,-1
53688,2010,1,4.60000000000000020e-01,2,69,1,4, 1, 1,22,0,0,0,0, 0,12,37.7,12, 0,1,1,0,0,  0, 0,1,  2, 0
53689,2010,3,9.30000000000000049e-01,2,54,1,4, 1, 1,18,0,0,0,0, 1,11,56.5,98, 0,1,0,0,0, -1,-1,0, -1,-1
53690,2010,1,9.30000000000000049e-01,1,60,1,4, 1, 1,60,0,0,0,0, 1,12,53.2,12,12,0,1,0,0,  0,-1,1,998,-1
53691,2010,3,9.30000000000000049e-01,1,25,1,4, 1, 1,14,0,0,0,0, 1,12,36.4,12,11,1,0,0,0, -1,-1,0, -1,-1
53692,2010,1,1.38999999999999990e+00,2,69,1,4, 1, 1,15,0,0,0,0, 1,11,38.9, 8,11,0,1,0,0,  0,-1,2, -1,-1
53693,2010,2,1.67999999999999994e+00,2,53,1,5, 1, 1,14,0,0,0,0, 1,10,21.2, 2, 1,0,2,2,0, -1,-1,2, -1,-1
53694,2010,1,8.39999999999999969e-01,2,42,1,5, 1, 1,14,0,0,0,0, 0,12,22.5,10, 9,2,2,2,0, -1,-1,2, -1,-1
53695,2010,3,1.67999999999999994e+00,2,59,1,5, 4, 1,48,0,0,0,0, 0,18,80.3,12,12,1,0,0,0, -1,-1,0, -1,-1
53696,2010,3,9.30000000000000049e-01,1,84,1,5, 1, 1,60,0,0,0,0, 1,11,73.3,12, 0,0,0,0,0, -1,-1,0, -1,-1
53697,2010,1,4.60000000000000020e-01,2,60,1,2, 4, 1,38,0,0,0,0, 0,16,76.4,12,12,1,1,0,0, 20,-1,0, 35,-1
53698,2010,2,1.38999999999999990e+00,2,26,1,2, 1, 1,70,0,0,0,0, 0,12,30.8,11, 5,0,1,0,0,  2,30,0,  6,-1
53699,2010,1,4.60000000000000020e-01,2,22,1,2, 4, 2, 0,0,0,0,0, 0,13,32.4,98,98,0,1,0,0,  1,-1,0,  1,-1
53700,2010,2,4.60000000000000020e-01,2,55,1,2, 1, 1,22,0,0,0,0, 0,12,33.1,10,10,0,2,2,0, -1,-1,2, -1,-1
53701,2010,3,4.60000000000000020e-01,1,32,2,2, 4, 4, 0,0,0,0,0, 0,10,-1.0, 8, 0,2,0,0,0, -1,-1,0, -1,-1
53702,2010,1,1.85000000000000009e+00,2,57,1,2, 1, 1,38,0,0,0,0, 1,15,80.3,12,13,2,2,2,0, -1,-1,2, -1,-1
53703,2010,2,1.67999999999999994e+00,2,43,1,4, 2, 2, 0,0,0,0,0, 2,16,38.0,13, 0,0,1,0,0,  1, 0,0,  1, 0
53704,2010,1,9.30000000000000049e-01,1,40,1,4, 4, 2, 0,0,0,0,0, 1,16,58.8,12,12,0,1,0,0, 10,-1,0,  7,-1
53705,2010,3,4.60000000000000020e-01,1,38,1,4, 2, 2, 0,0,0,0,0, 0,18,36.5, 9, 0,2,0,0,0, -1,-1,0, -1,-1
53706,2010,2,1.67999999999999994e+00,1,65,1,4, 1, 1,14,0,0,0,0, 1,12,48.9,13,13,0,1,0,0,  2,-1,0,  2,-1
53707,2010,1,1.67999999999999994e+00,2,54,1,4, 1, 2, 0,0,0,0,0, 1, 5,-1.0,13, 0,0,1,0,0,  4,-1,0,  3,-1
53708,2010,2,9.30000000000000049e-01,2,67,1,4, 1, 2, 0,0,0,0,0, 1,11,37.7,12, 9,0,1,0,0,  0, 0,1,  0,30
53709,2010,1,9.30000000000000049e-01,2,62,1,4, 2, 2, 0,0,0,0,0, 1,14,38.4,12, 0,1,1,0,0, -1,15,0, -1, 5
53710,2010,3,4.60000000000000020e-01,2,58,1,4, 2, 2, 0,0,0,0,0, 0,14,38.9,13,13,1,0,0,0, -1,-1,0, -1,-1
53711,2010,2,1.67999999999999994e+00,2,24,1,4, 1, 1,70,0,0,0,0, 2,12,67.0,12,12,0,1,0,0, -1,30,0,  3,-1
53712,2010,3,4.60000000000000020e-01,1,33,1,4, 1, 1,14,0,0,0,0, 0,12,-1.0,10, 0,2,0,0,0, -1,-1,0, -1,-1
53713,2010,2,8.39999999999999969e-01,2,51,1,4, 2, 2, 0,0,0,0,0, 0,16,73.2,12,12,0,1,0,0,  2,-1,0,  8,-1
53714,2010,3,9.30000000000000049e-01,2,72,1,4, 1, 2, 0,0,0,0,0, 1, 9,29.3,13, 0,2,0,0,0, -1,-1,0, -1,-1
53715,2010,1,9.30000000000000049e-01,2,84,1,4, 2, 2, 0,0,0,0,0, 0,15,38.4,13, 0,0,2,2,0, -1,-1,2, -1,-1
53716,2010,3,8.39999999999999969e-01,2,37,1,4, 2, 2, 0,0,0,0,0, 0,12,26.4,12,12,1,0,0,0, -1,-1,0, -1,-1
53717,2010,1,4.60000000000000020e-01,1,66,1,4, 4, 2, 0,0,0,0,0, 0,15,27.7,11, 0,0,1,0,0,  1,-1,0,  1,-1
53718,2010,1,8.39999999999999969e-01,1,77,2,4, 1, 1,98,0,0,0,0, 0, 4,35.1,98, 0,0,2,2,0, -1,-1,2, -1,-1
53719,2010,2,8.39999999999999969e-01,2,99,1,4, 1, 1,14,0,0,0,0, 0,11,-1.0,13, 0,0,2,2,0, -1,-1,2, -1,-1
53720,2010,2,1.38999999999999990e+00,2,55,1,5, 4, 2, 0,0,0,0,0, 1,13,50.5,12,12,0,1,0,0, 40,-1,0, 20,-1
53721,2010,1,9.30000000000000049e-01,1,76,1,5, 1, 1,18,0,0,0,0, 1,16,-1.0,12, 0,2,1,0,0,  0, 0,1,  1, 0
53722,2010,2,9.30000000000000049e-01,2,38,1,2, 2, 2, 0,0,0,0,0, 0,16,63.5,12,12,0,1,0,0, 20,-1,0, 20,-1
53723,2010,2,4.60000000000000020e-01,2,39,1,2, 1, 1,60,0,0,0,0, 0, 9,38.9, 1, 0,0,1,0,0,  0,15,0,  2, 0
53724,2010,2,1.38999999999999990e+00,2,22,1,2, 1,11,70,0,0,0,0, 0,12,-1.0, 1, 0,0,1,0,0,  0, 0,1,  0, 0
53725,2010,1,1.38999999999999990e+00,1,25,1,2, 2, 2, 0,0,0,0,0, 2,10,32.4,12,12,0,1,0,0,  0, 5,0,  7, 0
53726,2010,2,9.30000000000000049e-01,2,21,1,2, 2, 2, 0,0,0,0,0, 0,14,38.9, 3, 2,0,1,0,0,  0,10,0, 20, 0
53727,2010,1,4.60000000000000020e-01,2,23,2,2,11, 2, 0,0,0,0,0, 0,14,33.1, 5, 5,1,1,0,0, 10, 0,0, 15, 0
53728,2010,2,4.60000000000000020e-01,2,55,1,2, 2, 2, 0,0,0,0,0, 0,12,36.5,98,12,0,1,0,0,  8,-1,0,  1, 0
53729,2010,2,9.30000000000000049e-01,2,42,1,4, 1, 2, 0,0,0,0,0, 0,12,-1.0, 8, 0,0,1,0,0,  3, 0,0,  3, 0
53730,2010,1,4.60000000000000020e-01,2,24,1,4, 1, 2, 0,0,0,0,0, 0,14,56.6, 9, 9,0,1,0,0,  4, 0,0, 10, 0
53731,2010,1,9.30000000000000049e-01,1,45,1,4, 1, 1,18,0,0,0,0, 1,12,50.3,12,12,0,1,0,0,  6, 0,0, 10, 0
53732,2010,2,9.30000000000000049e-01,2,72,1,4, 1, 1,70,0,0,0,0, 1,12,38.9,12, 0,0,1,0,0,  2, 0,0,  7, 0
53733,2010,3,9.30000000000000049e-01,1,83,1,4, 3, 3, 0,0,0,0,0, 0, 6,65.8,13, 0,0,0,0,0, -1,-1,0, -1,-1
53734,2010,1,1.67999999999999994e+00,1,88,1,4, 3, 3, 0,0,0,0,0, 3, 8,32.3,12, 0,0,1,0,0,  0,-1,1,  0,-1
53735,2010,3,1.67999999999999994e+00,1,76,1,4, 1, 1,50,0,0,0,0, 1,16,63.5,12, 0,1,0,0,0, -1,-1,0, -1,-1
53736,2010,1,9.30000000000000049e-01,2,50,2,4, 1, 1,60,0,0,0,0, 1,14,43.7,11,11,1,1,0,0,  1,-1,0,  0,-1
53737,2010,3,1.67999999999999994e+00,2,49,1,4, 3, 3, 0,0,0,0,0, 3,16,76.4,12, 0,1,0,0,0, -1,-1,0, -1,-1
53738,2010,2,8.39999999999999969e-01,1,43,1,4,99,99,99,0,0,0,0, 0,18,49.9,13,13,0,1,0,0,  4,-1,0,  8,-1
53739,2010,3,9.30000000000000049e-01,1,32,1,4, 3, 3, 0,0,0,0,0, 3,16,76.4,13,13,0,0,0,0, -1,-1,0, -1,-1
53740,2010,2,9.30000000000000049e-01,2,27,1,2, 2, 2, 0,0,0,0,0, 0,16,82.7,12,12,0,1,0,0, 20,-1,0, 15,-1
53741,2010,3,9.30000000000000049e-01,1,35,1,2, 2, 1,18,0,0,0,0, 2,16,-1.0,12,12,1,0,0,0, -1,-1,0, -1,-1
53742,2010,2,9.30000000000000049e-01,2,41,1,4, 1, 1,28,0,0,0,0, 1,16,33.1,13,13,0,1,0,0,  3,-1,0, 10,-1
53743,2010,3,1.67999999999999994e+00,2,42,1,4, 2, 4, 0,0,0,0,0, 2,14,56.6,13, 0,1,0,0,0, -1,-1,0, -1,-1
53744,2010,2,1.67999999999999994e+00,2,43,1,4, 4, 1,50,0,0,0,0, 2,12,33.1,13,13,0,1,0,0,  4,-1,0,  5,-1
53745,2010,1,8.39999999999999969e-01,2,38,2,2, 4, 1,18,0,0,0,0, 0,13,29.2, 2, 0,0,2,2,0, -1,-1,2, -1,-1
53746,2010,3,9.30000000000000049e-01,2,34,1,2, 4,10, 0,0,0,0,0, 4,18,64.8,12,12,1,0,0,0, -1,-1,0, -1,-1
53747,2010,1,4.60000000000000020e-01,2,29,3,2, 6, 6, 0,0,0,0,0, 0,20,73.6,10,10,0,1,0,0, 15,-1,0, 40,-1
53748,2010,3,8.39999999999999969e-01,1,29,1,2, 4, 4, 0,0,0,0,0, 0,20,66.1,12,10,1,0,0,0, -1,-1,0, -1,-1
53749,2010,2,4.60000000000000020e-01,2,22,1,2, 1, 1,18,0,0,0,0, 0,16,38.4,12, 0,0,1,0,0,  5,-1,0,  5,-1
53750,2010,3,4.60000000000000020e-01,2,23,2,2, 4, 4, 0,0,0,0,0, 0,13,37.7,12,12,1,0,0,0, -1,-1,0, -1,-1
53751,2010,1,8.39999999999999969e-01,1,54,2,2, 1, 1,70,0,0,0,0, 0,19,63.5,12,12,1,1,0,0,  8,-1,0,  4,-1
53752,2010,2,4.60000000000000020e-01,2,82,2,2, 1, 1,60,0,0,0,0, 0, 8,29.1,13, 0,0,2,2,0, -1,-1,2, -1,-1
53753,2010,1,8.39999999999999969e-01,2,54,2,2, 1, 1,18,0,0,0,0, 0,11,38.9,98, 0,0,2,2,0, -1,-1,2, -1,-1
53754,2010,2,4.60000000000000020e-01,2,29,2,2, 1, 1,18,0,0,0,0, 0,12,38.4,12,12,0,1,0,0,  3, 0,0, 35, 0
53755,2010,2,2.77999999999999980e+00,2,56,3,2, 1, 2, 0,0,0,0,0, 0,14,34.6, 9, 0,0,1,0,0,  4,-1,0, 12,-1
53756,2010,3,9.30000000000000049e-01,1,34,3,2, 2, 2, 0,0,0,0,0, 0,12,38.9, 1, 0,2,0,0,0, -1,-1,0, -1,-1
53757,2010,1,2.31999999999999984e+00,1,48,1,2, 1, 2, 0,0,0,0,0, 0,15,27.5, 9, 7,0,1,0,0,  0,30,0,  3,-1
53758,2010,2,9.30000000000000049e-01,2,38,3,2, 2, 2, 0,0,0,0,0, 2, 6,35.1, 9, 0,0,2,1,0,  0,-1,2, -1,-1
53759,2010,3,9.30000000000000049e-01,2,64,3,2, 2, 2, 0,0,0,0,0, 0, 6,28.4,98, 5,0,0,0,0, -1,-1,0, -1,-1
53760,2010,1,1.38999999999999990e+00,1,49,1,2, 1, 1,18,0,0,0,0, 0,11,34.3,10, 0,2,2,2,0, -1,-1,2, -1,-1
53761,2010,2,9.30000000000000049e-01,1,31,2,2, 4, 2, 0,0,0,0,0, 0,14,42.3,12,12,0,1,0,0, 60,-1,0, 60,-1
53762,2010,2,1.67999999999999994e+00,2,29,1,2, 5, 2, 0,0,0,0,0, 4,16,-1.0,13,13,0,1,0,0, 45,-1,0, 45,-1
53763,2010,1,1.38999999999999990e+00,2,45,1,2, 2, 1,98,0,0,0,0, 2,19,78.5,12,12,0,1,0,0,  3,-1,0,  1,-1
53764,2010,1,4.60000000000000020e-01,1,33,1,2, 4, 2, 0,0,0,0,0, 0,16,63.2,12,12,1,1,0,0, 20,-1,0, 20,-1
53765,2010,2,8.39999999999999969e-01,1,44,1,2, 2, 2, 0,0,0,0,0, 0,14,52.4,12,12,0,1,0,0,  7,-1,0,  5,-1
53766,2010,1,1.67999999999999994e+00,1,61,1,4, 1, 1,50,0,0,0,0, 1,18,63.5,13, 0,1,1,0,0, 25,-1,0, 25,-1
53767,2010,3,4.60000000000000020e-01,2,48,1,4, 3, 3, 0,0,0,0,0, 4,19,63.5,12,12,1,0,0,0, -1,-1,0, -1,-1
53768,2010,1,9.30000000000000049e-01,1,50,1,4, 2, 1,48,0,0,0,0, 2,14,73.3,12, 0,0,1,0,0,  1,-1,0,  1,-1
53769,2010,3,1.67999999999999994e+00,1,58,1,2, 1, 1,70,0,0,0,0, 1,18,87.9,12, 0,1,0,0,0, -1,-1,0, -1,-1
53770,2010,3,4.60000000000000020e-01,1,43,1,2, 4, 2, 0,0,0,0,0, 0,12,34.2, 9, 0,1,0,0,0, -1,-1,0, -1,-1
53771,2010,2,1.38999999999999990e+00,1,30,1,2,99,99,99,0,0,0,0, 9,14,63.5,13, 0,0,2,1,0,  3, 0,0,  5, 0
53772,2010,2,4.60000000000000020e-01,1,47,1,2, 1,11,70,0,0,0,0, 0,10,34.2, 9, 0,0,1,0,0,  5,-1,0,  5,-1
53773,2010,2,4.60000000000000020e-01,1,60,2,2, 3, 1,14,0,0,0,0, 0, 9,43.2, 7, 0,0,2,2,0, -1,-1,2, -1,-1
53774,2010,3,4.60000000000000020e-01,1,56,2,2, 2, 2, 0,0,0,0,0, 0,20,29.3, 1, 0,2,0,0,0, -1,-1,0, -1,-1
53775,2010,3,9.30000000000000049e-01,1,50,3,2, 1, 4, 0,0,0,0,0, 4,19,67.0,12,12,0,0,0,0, -1,-1,0, -1,-1
53776,2010,1,9.30000000000000049e-01,1,83,1,2, 4, 1,22,0,0,0,0, 0,16,86.0,12, 0,1,1,0,0,  4,-1,0,  2,-1
53777,2010,2,9.30000000000000049e-01,1,50,1,2, 2, 1,60,0,0,0,0, 2,20,85.1,12,12,0,1,0,0,  3,-1,0,  5,-1
53778,2010,1,9.30000000000000049e-01,1,43,1,2, 4, 1,60,0,0,0,0, 1,20,97.2,12,12,0,1,0,0,  1,-1,0,  3,-1
53779,2010,1,9.30000000000000049e-01,1,31,1,4, 4, 4, 0,0,0,0,0, 0,13,25.3,13, 9,0,1,0,0, -1,10,0,  7,-1
53780,2010,2,8.39999999999999969e-01,2,77,1,4, 1, 1,18,0,0,0,0, 0,16,73.2, 1, 0,0,1,0,0, 14,-1,0, 24,-1
53781,2010,3,1.38999999999999990e+00,1,32,1,4, 4, 1,60,0,0,0,0, 0,10,38.1,12,10,1,0,0,0, -1,-1,0, -1,-1
53782,2010,3,9.30000000000000049e-01,1,21,1,4, 1,11,70,0,0,0,0, 0,11,66.1,13,13,1,0,0,0, -1,-1,0, -1,-1
53783,2010,2,4.60000000000000020e-01,2,37,1,4, 4, 1,48,0,0,0,0, 0,17,83.9,12,12,0,1,0,0, 10,-1,0,  2,-1
53784,2010,1,4.60000000000000020e-01,1,52,3,2, 2, 2, 0,0,0,0,0, 0,15,52.5,12,12,1,1,0,0,  1,-1,0,  0,30
53785,2010,2,4.60000000000000020e-01,1,54,1,2, 1, 1,50,0,0,0,0, 1,20,64.1,12,12,0,1,0,0, 16,-1,0,  1,-1
53786,2010,3,4.60000000000000020e-01,2,25,1,2,11, 1,34,0,0,0,0, 0,16,56.6,12,12,1,0,0,0, -1,-1,0, -1,-1
53787,2010,3,4.60000000000000020e-01,2,28,1,2, 1, 4, 0,0,0,0,0, 0,14,29.3,12,12,1,0,0,0, -1,-1,0, -1,-1
53788,2010,1,4.60000000000000020e-01,1,65,1,2, 1, 1,22,0,0,0,0, 0, 3,32.3, 9, 0,2,2,2,0, -1,-1,2, -1,-1
53789,2010,1,8.39999999999999969e-01,2,52,1,4,11, 1,70,0,0,0,0, 0,12,80.3, 8, 0,0,1,0,0,  7,-1,0,  7,-1
53790,2010,2,9.30000000000000049e-01,2,60,1,2, 4, 1,22,0,0,0,0, 3,18,63.5,12,12,0,1,0,0, 21,-1,0, 14,-1
53791,2010,3,8.39999999999999969e-01,1,83,1,2, 2, 2, 0,0,0,0,0, 0, 9,36.5,98, 0,2,0,0,0, -1,-1,0, -1,-1
53792,2010,1,4.60000000000000020e-01,1,36,3,2, 2, 2, 0,0,0,0,0, 0,16,69.2,12,12,0,1,0,0, 11,-1,0, 18,-1
53793,2010,2,9.30000000000000049e-01,2,56,1,2, 2, 2, 0,0,0,0,0, 0,11,-1.0,12, 0,0,2,1,0,  0, 0,2, -1,-1
53794,2010,3,9.30000000000000049e-01,1,45,1,2, 1, 1,40,0,0,0,0, 8,12,28.4,12, 0,2,0,0,0, -1,-1,0, -1,-1
53795,2010,1,4.60000000000000020e-01,1,35,1,2,98, 2, 0,0,0,0,0, 0,15,29.3, 8, 3,0,1,0,0,  3,-1,0,  8,-1
53796,2010,2,9.30000000000000049e-01,1,49,1,4, 2, 2, 0,0,0,0,0, 2,12,48.5,12, 0,0,1,0,0, 16,-1,0,  6,-1
53797,2010,2,1.85000000000000009e+00,2,23,1,4, 2, 2, 0,0,0,0,0, 0,13,33.9,12, 0,0,1,0,0,  1,-1,0, 10,-1
53798,2010,3,4.60000000000000020e-01,2,74,1,5, 1, 1,22,0,0,0,0, 1,12,38.4,11, 3,2,0,0,0, -1,-1,0, -1,-1
53799,2010,1,9.30000000000000049e-01,1,35,1,5, 1, 1,60,0,0,0,0, 2,12,34.2,12,12,0,1,0,0, -1, 5,0, 10,-1
53800,2010,1,9.30000000000000049e-01,2,42,1,5, 2, 2, 0,0,0,0,0, 0,12,27.7,12,11,2,1,0,0, 20,-1,0,  0,-1
53801,2010,2,9.30000000000000049e-01,1,45,1,5, 1, 1,48,0,0,0,0, 1,16,34.2,13,13,0,2,1,0,  0,-1,2, -1,-1
53802,2010,1,4.60000000000000020e-01,1,38,1,2, 4, 2, 0,0,0,0,0, 0,16,82.7,12,12,1,1,0,0, 20,-1,0, 10,-1
53803,2010,2,8.39999999999999969e-01,1,54,1,2, 5, 2, 0,0,0,0,0, 0,12,33.6,12,12,0,1,0,0,  2,-1,0, 25,-1
53804,2010,3,4.60000000000000020e-01,1,27,1,2, 1, 1,48,0,0,0,0, 0,16,38.9,12,12,0,0,0,0, -1,-1,0, -1,-1
53805,2010,2,8.39999999999999969e-01,1,28,1,2, 4, 2, 0,0,0,0,0, 0,16,64.2,12,12,0,1,0,0, 12,-1,0, 10,-1
53806,2010,3,4.60000000000000020e-01,1,63,1,2, 4, 2, 0,0,0,0,0, 0,14,38.7,11,11,2,0,0,0, -1,-1,0, -1,-1
53807,2010,1,3.37000000000000011e+00,1,27,1,2, 1, 1,60,0,0,0,0, 0,14,63.2,12,12,1,1,0,0,  1,-1,0,  1,-1
53808,2010,2,4.60000000000000020e-01,2,70,1,2, 1, 1,28,0,0,0,0, 0,17,71.6,12, 0,0,1,0,0,  1,-1,0,  1,-1
53809,2010,3,9.30000000000000049e-01,2,24,1,2, 1, 2, 0,0,0,0,0, 4,13,33.1,11,10,0,0,0,0, -1,-1,0, -1,-1
53810,2010,2,9.30000000000000049e-01,2,74,1,2, 4, 4, 0,0,0,0,0, 1,16,80.3,12, 0,0,1,0,0,  1,-1,0, -1,45
53811,2010,3,4.60000000000000020e-01,2,55,1,2, 3, 3, 0,0,0,0,0, 0,16,57.1,12,12,1,0,0,0, -1,-1,0, -1,-1
53812,2010,2,1.85000000000000009e+00,2,32,2,4, 1,11,70,0,0,0,0, 0,14,63.5,12,12,0,1,0,0,  2,-1,0,  8,-1
53813,2010,3,9.30000000000000049e-01,2,20,3,4, 2, 2, 0,0,0,0,0, 2,13,36.5,11, 9,1,0,0,0, -1,-1,0, -1,-1
53814,2010,2,9.30000000000000049e-01,1,27,2,4, 2,11,70,0,0,0,0, 0,12,24.8,12, 2,0,1,0,0, 40, 0,0, 30, 0
53815,2010,1,1.38999999999999990e+00,2,45,2,4, 2, 2, 0,0,0,0,0, 1,14,81.0,12, 0,1,1,0,0,  2,-1,0, -1,15
53816,2010,3,9.30000000000000049e-01,1,36,1,4, 4, 1,30,0,0,0,0, 1,14,49.6,12,12,1,0,0,0, -1,-1,0, -1,-1
53817,2010,1,8.39999999999999969e-01,2,49,2,4, 1, 1,18,0,0,0,0, 0,16,63.5,11, 0,0,1,0,0, 15,-1,0, 20,-1
53818,2010,3,8.39999999999999969e-01,2,51,1,4, 4, 1,28,0,0,0,0, 0,14,28.4,11,11,1,0,0,0, -1,-1,0, -1,-1
53819,2010,1,4.60000000000000020e-01,2,60,3,4, 5, 1,38,0,0,0,0, 0,16,73.8,12, 0,0,1,0,0, -1, 2,0, -1, 0
53820,2010,3,4.60000000000000020e-01,2,58,1,4, 2, 2, 0,0,0,0,0, 0,12,38.0,12,12,1,0,0,0, -1,-1,0, -1,-1
53821,2010,1,1.67999999999999994e+00,2,32,1,4, 2, 2, 0,0,0,0,0, 2,11,33.1,12, 0,0,1,0,0, -1,10,0, -1,30
53822,2010,2,9.30000000000000049e-01,1,41,1,4, 2, 2, 0,0,0,0,0, 1,12,45.9,12,12,0,1,0,0,  2, 0,0,  3, 0
53823,2010,1,9.30000000000000049e-01,2,73,1,4, 1, 1,28,0,0,0,0, 1,12,34.8,12, 0,2,2,2,0, -1,-1,2, -1,-1
53824,2010,2,8.39999999999999969e-01,2,68,1,4, 1, 2, 0,0,0,0,0, 0,14,38.0,12,12,0,1,0,0,  3, 0,0,  3, 0
53825,2010,2,9.30000000000000049e-01,1,63,2,2, 1, 1,18,0,0,0,0, 0,14,38.2,12, 0,0,1,0,0,  0, 0,2, -1,-1
53826,2010,2,9.30000000000000049e-01,2,56,2,2, 1, 1,18,0,0,0,0, 0,14,31.4,12,12,0,1,0,0, 10, 0,0,  0, 0
53827,2010,3,9.30000000000000049e-01,2,35,1,2, 1, 1,38,0,0,0,0, 0,14,53.2,12, 0,2,0,0,0, -1,-1,0, -1,-1
53828,2010,1,9.30000000000000049e-01,2,53,2,2, 1, 1,18,0,0,0,0, 1,11,28.4,10, 9,0,1,0,0,  0, 0,2, -1,-1
53829,2010,3,2.52999999999999980e+00,2,72,1,2, 2, 1,50,0,0,0,0, 0,12,28.4,12,11,2,0,0,0, -1,-1,0, -1,-1
53830,2010,3,4.60000000000000020e-01,2,70,1,4, 2, 2, 0,0,0,0,0, 0,14,36.5,11, 0,0,0,0,0, -1,-1,0, -1,-1
53831,2010,2,9.30000000000000049e-01,1,32,1,4, 2, 2, 0,0,0,0,0, 2,16,50.7,12,12,0,1,0,0, 30, 0,0,  5, 0
53832,2010,3,9.30000000000000049e-01,1,56,1,4, 3, 3, 0,0,0,0,0, 1,16,92.3,12,12,1,0,0,0, -1,-1,0, -1,-1
53833,2010,1,9.30000000000000049e-01,2,62,1,4,10,10, 0,0,0,0,0, 2,18,63.2,12, 0,1,1,0,0,  1, 0,0,  5, 0
