CASEID,COMPWT,AGE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9
23056,1.06000000000000005e+00,32, 4, 0,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,7,3,0,    0, 1,10,  0,0,1,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0
23057,1.06000000000000005e+00,27, 1,22,  0,3, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,2,2,0,    0, 1,22,  0,5,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23058,1.06000000000000005e+00,42, 1,22,  0,3, 1,14,  0,1,1,14,  0,2,1,0,    0,1,14,  0,2,1,0,    0, 1,22,  0,2,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23059,3.18999999999999995e+00,19, 1,60, 68,1, 1,60, 68,1,4, 0,  0,0,3,0,    0,1,60, 68,2,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23060,1.06000000000000005e+00,75, 2, 0,  0,2, 2, 0,  0,2,4, 0,  0,0,3,0,    0,2, 0,  0,3,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23061,1.06000000000000005e+00,30, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,6,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23062,1.06000000000000005e+00,29, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23063,1.59000000000000008e+00,27, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23064,1.59000000000000008e+00,40, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,5,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23065,1.06000000000000005e+00,44, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,8,2,0,    0, 1,30,  0,6,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23066,5.30000000000000027e-01,77, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23067,1.59000000000000008e+00,50, 1,22,  0,3, 1,22,  0,3,1,30,  0,2,2,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0,7,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23068,1.06000000000000005e+00,83, 1,30,  0,2, 1,30,  0,2,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0, 1,30,  0,6,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23069,1.06000000000000005e+00,53, 1,35,  0,2, 2, 0,  0,2,1,30,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 1,35,  0,7,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23070,1.06000000000000005e+00,73, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 2, 0,  0,8,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
23071,5.30000000000000027e-01,37, 1,22,  0,3, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,6,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23072,5.30000000000000027e-01,73, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23073,1.06000000000000005e+00,30, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23074,1.06000000000000005e+00,64, 1,32,  0,1, 1,32,  0,1,1,32,  0,7,1,0,    0,1,32,  0,7,1,0,    0, 2, 0,  0,5,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23075,1.59000000000000008e+00,36, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 1,34,  0,6,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23076,1.06000000000000005e+00,86, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23077,5.30000000000000027e-01,85, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23078,1.06000000000000005e+00,25, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,1,70,  0,2,2,0,    0, 1,70,  0,3,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
23079,5.30000000000000027e-01,75, 1,15,  0,1, 1,15,  0,1,1,70,  0,0,2,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23080,1.06000000000000005e+00,76, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,1,30,  0,7,2,0,    0, 1,48,  0,6,3,1,48,   0,   0,   0,   0,   0,   0,   0,   0,   0
23081,1.06000000000000005e+00,37, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23082,1.06000000000000005e+00,72, 1,22,  0,3, 1,60, 31,2,1,70,  0,3,2,0,    0,1,60, 31,6,2,0,    0, 1,22,  0,6,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
23083,1.06000000000000005e+00,76, 1,70,  0,2, 1,70,  0,2,1,70,  0,5,2,0,    0,1,70,  0,5,2,0,    0, 1,70,  0,6,2,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
23084,1.06000000000000005e+00,61, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0, 1,15,  0,5,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
23085,5.30000000000000027e-01,67, 4, 0,  0,3, 4, 0,  0,3,5, 0,  0,0,9,0,    0,5, 0,  0,0,9,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23086,5.30000000000000027e-01,80, 1,60, 23,1, 1,60, 23,1,1,60, 23,3,1,0,    0,1,60, 23,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23087,5.30000000000000027e-01,78, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23088,1.06000000000000005e+00,89, 1,60, 51,2, 1,60,120,3,1,60,120,5,3,0,    0,1,60,120,6,3,0,    0, 1,60, 51,7,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
23089,1.06000000000000005e+00,66, 1,60, 32,1, 1,60, 32,1,1,60, 32,7,1,0,    0,1,60, 32,7,1,0,    0, 1,22,  0,7,3,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
23090,1.06000000000000005e+00,24, 1,22,  0,3, 1,14,  0,1,1,14,  0,6,1,0,    0,1,14,  0,6,1,0,    0, 1,22,  0,8,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23091,1.06000000000000005e+00,36, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 1,22,  0,7,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23092,1.06000000000000005e+00,71, 1,22,  0,3, 1,60, 43,2,1,60, 43,2,2,0,    0,1,60, 43,2,2,0,    0, 1,22,  0,6,3,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
23093,1.06000000000000005e+00,37, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 1,38,  0,0,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
23094,1.06000000000000005e+00,37, 5, 0,  0,9, 5, 0,  0,9,2, 0,  0,1,2,0,    0,5, 0,  0,1,9,0,    0, 5, 0,  0,1,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23095,1.06000000000000005e+00,68, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 1,32,  0,7,1,1,32,   0,   0,   0,   0,   0,   0,   0,   0,   0
23096,1.06000000000000005e+00,33, 1,32,  0,1, 1,99,999,9,1,32,  0,7,1,0,    0,1,32,  0,7,1,0,    0, 1,32,  0,7,1,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23097,5.30000000000000027e-01,42, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23098,5.30000000000000027e-01,76, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23099,1.59000000000000008e+00,62, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 2, 0,  0,3,2,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
23100,5.30000000000000027e-01,34, 1,60, 65,1, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23101,5.30000000000000027e-01,20, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23102,1.06000000000000005e+00,44, 1,18,  0,1, 1,18,  0,1,1,18,  0,6,1,0,    0,1,18,  0,6,1,0,    0, 1,38,  0,4,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
23103,5.30000000000000027e-01,23, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,5,2,0,    0, 4, 0,  0,0,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23104,5.30000000000000027e-01,62, 1,30,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,30,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23105,5.30000000000000027e-01,63, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23106,1.06000000000000005e+00,33, 1,60,102,1, 1,60, 40,3,1,60, 40,7,3,0,    0,1,60, 40,7,3,0,    0, 1,60,102,7,1,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23107,1.06000000000000005e+00,38, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23108,5.30000000000000027e-01,21, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,1,30,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23109,5.30000000000000027e-01,28, 1,60, 27,1, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23110,5.30000000000000027e-01,38, 1,70,  0,2, 1,14,  0,1,5, 0,  0,2,9,0,    0,1,14,  0,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23111,5.30000000000000027e-01,37, 1,70,  0,2, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23112,1.06000000000000005e+00,51, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23113,5.30000000000000027e-01,84, 1,30,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,30,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23114,1.06000000000000005e+00,76, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,1,41,  0,7,3,0,    0, 1,41,  0,7,3,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
23115,5.30000000000000027e-01,71, 1,35,  0,2, 1,30,  0,2,1,30,  0,6,2,0,    0,1,32,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23116,1.06000000000000005e+00,70, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,30,  0,2,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
23117,5.30000000000000027e-01,38, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23118,5.30000000000000027e-01,78, 1,40,  0,2, 1,40,  0,2,1,40,  0,3,2,0,    0,1,40,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23119,5.30000000000000027e-01,50, 1,30,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23120,1.06000000000000005e+00,65, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,1,1,0,    0, 1,14,  0,1,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23121,1.06000000000000005e+00,29, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
23122,1.06000000000000005e+00,29, 4, 0,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23123,5.30000000000000027e-01,46, 4, 0,  0,3, 2, 0,  0,2,1,28,  0,0,3,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23124,5.30000000000000027e-01,27, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,1,22,  0,8,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23125,1.06000000000000005e+00,66, 1,60, 44,2, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0, 1,60, 44,7,2,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23126,1.06000000000000005e+00,36, 1,60, 44,2, 1,60, 44,2,1,15,  0,7,1,0,    0,1,40,  0,7,2,0,    0, 1,31,  0,2,2,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23127,5.30000000000000027e-01,28, 1,32,  0,1, 1,23,  0,1,1,23,  0,1,1,0,    0,4, 0,  0,1,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23128,1.06000000000000005e+00,62, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,8,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23129,1.06000000000000005e+00,74, 1,32,  0,1, 1,31,  0,2,1,31,  0,4,2,0,    0,1,31,  0,5,2,0,    0, 1,32,  0,4,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23130,5.30000000000000027e-01,87, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23131,1.59000000000000008e+00,25, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23132,5.30000000000000027e-01,79, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23133,1.06000000000000005e+00,69, 1,23,  0,1, 1,23,  0,1,1,22,  0,0,3,0,    0,1,22,  0,5,3,0,    0, 1,23,  0,2,1,1,23,   0,   0,   0,   0,   0,   0,   0,   0,   0
23134,1.06000000000000005e+00,83, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23135,5.30000000000000027e-01,40, 4, 0,  0,3, 1,32,  0,1,1,32,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23136,1.59000000000000008e+00,33, 1,70,  0,2, 1,11,  0,2,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23137,1.06000000000000005e+00,75, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23138,1.06000000000000005e+00,68, 1,15,  0,1, 1,15,  0,1,1,15,  0,2,1,0,    0,1,15,  0,6,1,0,    0, 1,15,  0,1,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0
23139,1.59000000000000008e+00,38, 1,60, 35,1, 1,60, 35,1,1,60, 35,2,1,0,    0,1,60, 35,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23140,1.06000000000000005e+00,54, 1,40,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,1,70,  0,0,2,0,    0, 1,40,  0,6,2,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
23141,5.30000000000000027e-01,75, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23142,5.30000000000000027e-01,23, 1,14,  0,1, 1,14,  0,1,4, 0,  0,1,3,0,    0,1,14,  0,3,1,0,    0, 1,14,  0,4,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23143,1.06000000000000005e+00,30, 1,60, 64,1, 1,60, 64,1,1,60, 59,5,1,0,    0,1,60, 59,5,1,0,    0, 4, 0,  0,0,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23144,1.59000000000000008e+00,44, 1,60, 64,1, 1,18,  0,1,4, 0,  0,2,3,0,    0,1,18,  0,4,1,0,    0, 1,60, 64,6,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
23145,5.30000000000000027e-01,31, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23146,1.06000000000000005e+00,68, 1,18,  0,1, 1,18,  0,1,1,18,  0,4,1,0,    0,1,15,  0,4,1,0,    0, 1,18,  0,4,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
23147,1.59000000000000008e+00,51, 1,18,  0,1, 1,18,  0,1,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23148,5.30000000000000027e-01,72, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23149,5.30000000000000027e-01,62, 1,60, 12,1, 1,60, 64,1,1,60, 59,4,1,0,    0,1,60, 59,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23150,1.06000000000000005e+00,19, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23151,5.30000000000000027e-01,59, 4, 0,  0,3, 1,18,  0,1,2, 0,  0,7,2,0,    0,1,60, 68,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23152,2.12999999999999989e+00,50, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,14,  0,5,1,0,    0, 1,14,  0,5,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23153,1.06000000000000005e+00,23, 1,13,  0,1, 1,13,  0,1,1,13,  0,7,1,0,    0,1,13,  0,7,1,0,    0, 1,13,  0,4,1,1,13,   0,   0,   0,   0,   0,   0,   0,   0,   0
23154,5.30000000000000027e-01,30, 1,14,  0,1, 1,14,  0,1,1,14,  0,1,1,0,    0,1,14,  0,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23155,1.06000000000000005e+00,35, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,4,1,0,    0, 1,15,  0,2,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0
23156,5.30000000000000027e-01,70, 2, 0,  0,2, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23157,5.30000000000000027e-01,49, 1,15,  0,1, 1,14,  0,1,1,14,  0,2,1,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23158,1.59000000000000008e+00,25, 1,22,  0,3, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23159,1.06000000000000005e+00,60, 1,22,  0,3, 1,38,  0,2,1,38,  0,0,2,0,    0,1,38,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23160,1.06000000000000005e+00,49, 1,14,  0,1, 1,14,  0,1,1,22,  0,8,3,0,    0,1,15,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23161,1.06000000000000005e+00,69, 1,41,  0,3, 1,41,  0,3,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 1,41,  0,7,3,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23162,5.30000000000000027e-01,65, 1,15,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0, 1,15,  0,8,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0
23163,1.06000000000000005e+00,31, 1,22,  0,3, 1,70,  0,2,1,70,  0,5,2,0,    0,1,70,  0,5,2,0,    0, 1,22,  0,7,3,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23164,1.06000000000000005e+00,40, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,14,  0,7,1,0,    0, 1,14,  0,7,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23165,1.06000000000000005e+00,70, 1,14,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,15,  0,4,1,0,    0, 1,14,  0,2,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23166,1.06000000000000005e+00,28, 1,14,  0,1, 1,15,  0,1,1,15,  0,7,1,0,    0,1,15,  0,7,1,0,    0, 1,15,  0,1,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0
23167,1.06000000000000005e+00,56, 1,14,  0,1, 1,15,  0,1,1,15,  0,4,1,0,    0,1,15,  0,4,1,0,    0, 1,14,  0,5,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0
23168,1.06000000000000005e+00,34, 2, 0,  0,2, 2, 0,  0,2,1,48,  0,2,3,0,    0,2, 0,  0,7,2,0,    0, 1,14,  0,2,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0
23169,1.06000000000000005e+00,61, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 1,14,  0,7,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
23170,5.30000000000000027e-01,27, 1,60, 65,1, 1,60, 65,1,4, 0,  0,0,3,0,    0,1,60, 63,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23171,1.06000000000000005e+00,30, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23172,5.30000000000000027e-01,38, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23173,5.30000000000000027e-01,27, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
23174,1.06000000000000005e+00,49, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
